price,size,location,province,title,url

45.000,105,"Sevilla, Cerro Amate",sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/sevilla/534488.html

32.500,43,"Sevilla, Cerro Amate",sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/sevilla/326673.html

30.000,25,"Sevilla, Cerro Amate",sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/sevilla/526195.html

10.000,25,"Sevilla, Nervi�n",sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/sevilla/543418.html

144.000,130,�cija,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/ecija/544753.html

89.000,93,Carmona,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/carmona/545734.html

21.630,15,"Sevilla, Nervi�n",sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/sevilla/526077.html

11.000,45,"Sevilla, Prado De San Sebasti�n - Felipe Ii - Bueno Monreal",sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/sevilla/535077.html

145.000,330,"Sevilla, Prado De San Sebasti�n - Felipe Ii - Bueno Monreal",sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/sevilla/539304.html

95.000,83,Utrera,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/utrera/544665.html

155.000,127,"Sevilla, Pino Montano",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/541061.html

157.000,180,Utrera,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/utrera/545626.html

186.000,213,Utrera,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/utrera/248294.html

190.000,106,"Sevilla, Pino Montano",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/538867.html

76.050,97,Lebrija,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/lebrija/539072.html

140.000,81,"Sevilla, Pino Montano",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/542374.html

184.990,140,"Sevilla, Cerro Amate",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/533924.html

79.000,95,Carmona,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/carmona/543858.html

159.000,81,"Sevilla, Sevilla Este",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/543436.html

56.000,106,Osuna,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/osuna/545945.html

160.000,84,"Sevilla, Sevilla Este",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/543962.html

98.000,81,"Sevilla, San Jer�nimo",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/543533.html

185.000,221,Los Palacios Y Villafranca,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/los-palacios-y-villafranca/545199.html

79.200,90,�cija,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/ecija/544194.html

18.000,8,"Sevilla, San Pablo",sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/sevilla/519175.html

107.000,160,"Sevilla, Cerro Amate",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/248732.html

229.900,198,Dos Hermanas,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/dos-hermanas/539966.html

104.990,162,"Sevilla, Cerro Amate",sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/sevilla/528175.html

74.900,67,"Sevilla, La Palmera - Los Bermejales - Bellavista",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/541158.html

140.000,158,"Sevilla, Pino Montano",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/540773.html

73.000,87,"Sevilla, Macarena",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/543074.html

87.990,80,Bormujos,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/bormujos/535862.html

25.000,54,Marchena,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/marchena/520049.html

158.000,107,Mairena Del Aljarafe,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/mairena-del-aljarafe/545802.html

130.000,142,Las Cabezas De San Juan,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/las-cabezas-de-san-juan/544201.html

94.000,176,"Sevilla, Torreblanca",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/515672.html

99.900,216,"Sevilla, Torreblanca",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/521804.html

124.000,171,"Sevilla, Torreblanca",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/522499.html

106.050,112,"Sevilla, Torreblanca",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/523731.html

75.000,111,"Sevilla, Torreblanca",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/530497.html

21.000,47,"Sevilla, Torreblanca",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/531614.html

51.000,73,"Sevilla, Torreblanca",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/532998.html

19.000,48,"Sevilla, Torreblanca",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/533471.html

33.500,134,"Sevilla, Torreblanca",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/534864.html

75.000,97,"Sevilla, Torreblanca",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/536998.html

51.000,80,"Sevilla, Torreblanca",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/538731.html

68.990,72,Alcal� De Guadaira,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/alcala-de-guadaira/530716.html

126.000,126,"Sevilla, Cerro Amate",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/541918.html

120.000,119,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/542079.html

127.260,131,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/544745.html

123.000,103,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/543646.html

115.000,61,"Sevilla, Prado De San Sebasti�n - Felipe Ii - Bueno Monreal",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/530967.html

9.000,8,"Sevilla, Pino Montano",sevilla,Trastero en venta,https://www.tecnocasa.es/venta/trastero/sevilla/sevilla/543111.html

130.000,126,"Sevilla, San Pablo",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/543286.html

120.000,126,Alcal� De Guadaira,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/alcala-de-guadaira/517567.html

180.000,246,El Viso Del Alcor,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/el-viso-del-alcor/538968.html

54.000,72,Alcal� De Guadaira,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/alcala-de-guadaira/305328.html

46.000,108,El Viso Del Alcor,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/el-viso-del-alcor/534689.html

145.000,112,Alcal� De Guadaira,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/alcala-de-guadaira/535497.html

108.000,223,El Viso Del Alcor,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/el-viso-del-alcor/535677.html

109.000,139,Lebrija,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/lebrija/532212.html

112.260,364,Lebrija,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/lebrija/539070.html

126.000,88,Dos Hermanas,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/dos-hermanas/543357.html

169.000,164,Dos Hermanas,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/dos-hermanas/540552.html

99.900,87,Dos Hermanas,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/dos-hermanas/545373.html

65.000,69,Dos Hermanas,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/dos-hermanas/545520.html

179.900,152,Dos Hermanas,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/dos-hermanas/545375.html

69.000,238,Alcal� De Guadaira,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/alcala-de-guadaira/544490.html

75.000,105,Alcal� De Guadaira,sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/alcala-de-guadaira/544217.html

83.000,119,Mairena Del Alcor,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/mairena-del-alcor/541551.html

130.000,96,Alcal� De Guadaira,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/alcala-de-guadaira/541251.html

159.900,149,Alcal� De Guadaira,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/alcala-de-guadaira/536930.html

49.900,73,Alcal� De Guadaira,sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/alcala-de-guadaira/526442.html

239.900,970,Alcal� De Guadaira,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/alcala-de-guadaira/211627.html

18.990,60,Alcal� De Guadaira,sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/alcala-de-guadaira/525668.html

87.000,74,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/519241.html

44.000,52,�cija,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/ecija/545124.html

315.000,200,"Sevilla, Sevilla Este",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/544516.html

57.000,66,Marchena,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/marchena/543983.html

79.999,71,Marchena,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/marchena/513804.html

66.000,110,Marchena,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/marchena/503713.html

58.000,75,Marchena,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/marchena/538008.html

110.000,169,Marchena,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/marchena/545130.html

105.000,100,Marchena,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/marchena/521385.html

255.000,118,"Sevilla, Sevilla Este",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/545434.html

128.500,100,La Algaba,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/la-algaba/544800.html

101.000,138,"Sevilla, Cerro Amate",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/539787.html

40.000,61,Las Cabezas De San Juan,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/las-cabezas-de-san-juan/542812.html

99.000,126,Coria Del R�o,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/coria-del-rio/518823.html

160.000,180,"Sevilla, Sevilla Este",sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/sevilla/545493.html

237.000,107,"Sevilla, Santa Justa - Miraflores - Cruz Roja",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/540734.html

220.000,71,"Sevilla, Santa Justa - Miraflores - Cruz Roja",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/539852.html

116.000,126,Marchena,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/marchena/514468.html

54.999,60,Marchena,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/marchena/523438.html

71.000,70,Camas,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/camas/528409.html

39.900,49,"Sevilla, San Jer�nimo",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/538177.html

225.000,121,"Sevilla, La Palmera - Los Bermejales - Bellavista",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/539990.html

470.000,665,Alcal� De Guadaira,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/alcala-de-guadaira/534514.html

79.900,88,La Algaba,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/la-algaba/542704.html

65.000,120,Las Cabezas De San Juan,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/las-cabezas-de-san-juan/214059.html

11.000,29,Las Cabezas De San Juan,sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/las-cabezas-de-san-juan/543247.html

65.000,74,Mairena Del Aljarafe,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/mairena-del-aljarafe/545374.html

129.990,115,Mairena Del Aljarafe,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/mairena-del-aljarafe/536963.html

77.990,69,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/537220.html

18.500,12,"Sevilla, Cerro Amate",sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/sevilla/530599.html

138.500,92,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/538043.html

102.000,80,"Sevilla, Sevilla Este",sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/sevilla/344126.html

295.000,156,Alcal� De Guadaira,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/alcala-de-guadaira/541669.html

70.000,200,Alcal� De Guadaira,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/alcala-de-guadaira/534799.html

85.000,79,�cija,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/ecija/541226.html

42.000,103,Lebrija,sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/lebrija/533923.html

69.000,218,Osuna,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/osuna/541664.html

135.000,310,Lebrija,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/lebrija/529108.html

149.000,300,�cija,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/ecija/542051.html

97.000,154,�cija,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/ecija/544989.html

225.000,321,Mairena Del Aljarafe,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/mairena-del-aljarafe/543387.html

90.260,150,El Cuervo,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/el-cuervo/541056.html

62.000,153,Los Palacios Y Villafranca,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/los-palacios-y-villafranca/308776.html

108.000,126,"Sevilla, Torreblanca",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/526854.html

109.500,252,"Sevilla, Torreblanca",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/527305.html

107.500,181,�cija,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/ecija/544358.html

16.900,1700,Los Palacios Y Villafranca,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/los-palacios-y-villafranca/526018.html

123.000,146,�cija,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/ecija/532652.html

30.000,135,Lebrija,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/lebrija/539063.html

27.000,161,El Cuervo,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/el-cuervo/541958.html

106.260,100,Lebrija,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/lebrija/534012.html

3.605,20,Lebrija,sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/lebrija/517420.html

18.000,1000,Lebrija,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/lebrija/305118.html

45.000,62,Carmona,sevilla,Casa rural en venta,https://www.tecnocasa.es/venta/casa-rural/sevilla/carmona/536929.html

165.000,472,Carmona,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/carmona/544529.html

12.000,23,"Sevilla, Sevilla Este",sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/sevilla/545180.html

92.000,58,"Sevilla, San Pablo",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/517693.html

114.000,100,"Sevilla, San Pablo",sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/sevilla/521744.html

160.000,96,"Sevilla, San Pablo",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/528315.html

200.000,77,"Sevilla, San Pablo",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/533476.html

231.750,110,"Sevilla, Nervi�n",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/539566.html

19.990,12,"Sevilla, Cerro Amate",sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/sevilla/528245.html

79.000,54,Dos Hermanas,sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/dos-hermanas/544037.html

239.900,236,Dos Hermanas,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/dos-hermanas/545153.html

220.000,214,Carmona,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/carmona/541631.html

130.000,146,Carmona,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/carmona/541870.html

69.000,83,Dos Hermanas,sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/dos-hermanas/543984.html

450.000,137,Carmona,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/carmona/545012.html

94.000,117,"Sevilla, Cerro Amate",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/536120.html

55.000,50,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/475787.html

125.000,86,Gelves,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/gelves/537069.html

76.000,180,Marchena,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/marchena/540805.html

105.000,126,San Juan De Aznalfarache,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/san-juan-de-aznalfarache/544032.html

200.000,120,Marchena,sevilla,Casa rural en venta,https://www.tecnocasa.es/venta/casa-rural/sevilla/marchena/535207.html

169.990,120,"Sevilla, Cerro Amate",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/498033.html

110.000,71,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/541607.html

135.000,125,"Sevilla, Cerro Amate",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/539542.html

10.990,28,"Sevilla, Cerro Amate",sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/sevilla/542228.html

86.000,149,Marchena,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/marchena/513257.html

87.000,110,Utrera,sevilla,Casa rural en venta,https://www.tecnocasa.es/venta/casa-rural/sevilla/utrera/542935.html

107.000,138,Marchena,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/marchena/540253.html

109.000,122,�cija,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/ecija/541570.html

92.000,78,�cija,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/ecija/541737.html

36.000,43,Las Cabezas De San Juan,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/las-cabezas-de-san-juan/497938.html

149.000,158,Osuna,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/osuna/534973.html

125.000,144,Osuna,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/osuna/537087.html

95.000,234,Osuna,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/osuna/537199.html

66.000,297,Osuna,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/osuna/542701.html

76.000,57,San Juan De Aznalfarache,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/san-juan-de-aznalfarache/544543.html

229.000,121,Dos Hermanas,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/dos-hermanas/542816.html

157.260,101,San Jos� De La Rinconada,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/san-jose-de-la-rinconada/359360.html

99.000,125,Paradas,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/paradas/536251.html

75.000,125,La Puebla De Cazalla,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/la-puebla-de-cazalla/536554.html

105.000,80,Marchena,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/marchena/524505.html

55.000,87,"Sevilla, Cerro Amate",sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/sevilla/330311.html

55.000,73,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/482851.html

69.900,57,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/528662.html

89.900,110,"Sevilla, Cerro Amate",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/530398.html

70.000,106,"Sevilla, Cerro Amate",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/533481.html

78.000,85,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/536884.html

116.000,149,"Sevilla, Cerro Amate",sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/sevilla/538080.html

156.000,436,Osuna,sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/osuna/537173.html

136.000,162,Dos Hermanas,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/dos-hermanas/544447.html

199.900,108,Bormujos,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/bormujos/542653.html

89.990,100,"Sevilla, Cerro Amate",sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/sevilla/541097.html

80.000,90,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/257428.html

129.000,170,Marchena,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/marchena/518181.html

275.000,674,Castilleja De La Cuesta,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/castilleja-de-la-cuesta/544714.html

86.000,7100,�cija,sevilla,Casa rural en venta,https://www.tecnocasa.es/venta/casa-rural/sevilla/ecija/532640.html

49.000,145,Mor�n De La Frontera,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/moron-de-la-frontera/540921.html

69.500,85,Mor�n De La Frontera,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/moron-de-la-frontera/542363.html

68.000,126,Mor�n De La Frontera,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/moron-de-la-frontera/544133.html

149.000,155,Mor�n De La Frontera,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/moron-de-la-frontera/526365.html

48.000,64,Mor�n De La Frontera,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/moron-de-la-frontera/533195.html

49.000,108,Mor�n De La Frontera,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/moron-de-la-frontera/537461.html

53.000,117,Paradas,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/paradas/534863.html

25.000,9000,Utrera,sevilla,Terrenos en venta,https://www.tecnocasa.es/venta/terrenos/sevilla/utrera/544403.html

39.000,29,Dos Hermanas,sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/dos-hermanas/544448.html

92.000,131,Ca�ada Rosal,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/canada-rosal/541210.html

199.000,365,Bollullos De La Mitaci�n,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/bollullos-de-la-mitacion/534413.html

160.000,117,Dos Hermanas,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/dos-hermanas/531939.html

205.000,121,Dos Hermanas,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/dos-hermanas/495718.html

49.900,55,San Juan De Aznalfarache,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/san-juan-de-aznalfarache/544556.html

127.500,96,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/544502.html

42.000,77,"Sevilla, Cerro Amate",sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/sevilla/542565.html

87.990,115,"Sevilla, Cerro Amate",sevilla,Local comercial en venta,https://www.tecnocasa.es/venta/local-comercial/sevilla/sevilla/541849.html

439.766,312,Almensilla,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/almensilla/540196.html

62.000,76,Alcal� De Guadaira,sevilla,Piso en venta,https://www.tecnocasa.es/venta/piso/sevilla/alcala-de-guadaira/537285.html

149.000,488,�cija,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/ecija/532645.html

9.900,28,Carmona,sevilla,Box/plaza de garaje en venta,https://www.tecnocasa.es/venta/boxplaza-de-garaje/sevilla/carmona/540684.html

149.000,199,Utrera,sevilla,Casa rural en venta,https://www.tecnocasa.es/venta/casa-rural/sevilla/utrera/540866.html

166.000,337,Osuna,sevilla,Casa en venta,https://www.tecnocasa.es/venta/casa/sevilla/osuna/544364.html

